row,E_F,p_f_source,p_f_python,p_f_difference,p_t_source,p_t_python,p_t_difference,n_f_source,n_f_python,n_f_difference,n_t_source,n_t_python,n_t_difference
2.301000000000000000e+03,-2.123999999999999666e+00,2.125721877869758808e-30,2.125733034511483561e-30,1.115664172475246752e-35,-1.129963802905252791e+27,-1.130222479286375062e+27,-2.586763811222707944e+23,1.129963802880007180e+27,1.130222479261138247e+27,2.586763811310668874e+23,1.129963802905245370e+27,1.130222479286372588e+27,2.586763811272185967e+23
2.302000000000000000e+03,-2.120999999999999552e+00,2.122697482877994549e-30,2.122707421565031139e-30,9.938687036590202229e-36,-1.134077458141640408e+27,-1.134337074121478685e+27,-2.596159798382766808e+23,1.134077458116404280e+27,1.134337074096242144e+27,2.596159798378643640e+23,1.134077458141642882e+27,1.134337074121477310e+27,2.596159798344283901e+23
2.303000000000000000e+03,-2.117999999999999439e+00,2.119675770062791557e-30,2.119684623751075364e-30,8.853688283806067820e-36,-1.138196100168250286e+27,-1.138456656888389559e+27,-2.605567201392725359e+23,1.138196100143005087e+27,1.138456656863152743e+27,2.605567201476563121e+23,1.138196100168243964e+27,1.138456656888387635e+27,2.605567201436705824e+23
2.304000000000000000e+03,-2.115000000000000213e+00,2.116656444524646300e-30,2.116664331656913900e-30,7.887132267600823027e-36,-1.142319722945787762e+27,-1.142581221546451825e+27,-2.614986006640629645e+23,1.142319722920546273e+27,1.142581221521215009e+27,2.614986006687358889e+23,1.142319722945784188e+27,1.142581221546450450e+27,2.614986006662619878e+23
2.305000000000000000e+03,-2.112000000000000099e+00,2.113639243787604591e-30,2.113646269877557476e-30,7.026089952885250399e-36,-1.146448320456926411e+27,-1.146710762076937732e+27,-2.624416200113203970e+23,1.146448320431683686e+27,1.146710762051701466e+27,2.624416200177800278e+23,1.146448320456922288e+27,1.146710762076936907e+27,2.624416200146189319e+23
2.306000000000000000e+03,-2.108999999999999986e+00,2.110623934234384580e-30,2.110630193277925623e-30,6.259043541043166295e-36,-1.150581886706110693e+27,-1.150845272482909652e+27,-2.633857767989587172e+23,1.150581886680863570e+27,1.150845272457673661e+27,2.633857768100912725e+23,1.150581886706102722e+27,1.150845272482908277e+27,2.633857768055557870e+23
2.307000000000000000e+03,-2.105999999999999872e+00,2.107610307933420486e-30,2.107615883665865996e-30,5.575732445510065387e-36,-1.154720415719425653e+27,-1.154984746789092535e+27,-2.643310696668820417e+23,1.154720415694184851e+27,1.154984746763856269e+27,2.643310696714175271e+23,1.154720415719422629e+27,1.154984746789090610e+27,2.643310696679815533e+23
2.308000000000000000e+03,-2.102999999999999758e+00,2.104598179814766952e-30,2.104603146830837974e-30,4.967016071022300119e-36,-1.158863901544518308e+27,-1.159129179041740867e+27,-2.652774972225588937e+23,1.158863901519277781e+27,1.159129179016504189e+27,2.652774972264071844e+23,1.158863901544516384e+27,1.159129179041739492e+27,2.652774972231086495e+23
2.309000000000000000e+03,-2.099999999999999645e+00,2.101587385156514669e-30,2.101591809908087065e-30,4.424751572396519178e-36,-1.163012338250408534e+27,-1.163278563308512228e+27,-2.662250581036943666e+23,1.163012338225163335e+27,1.163278563283275275e+27,2.662250581119407038e+23,1.163012338250401662e+27,1.163278563308510304e+27,2.662250581086421689e+23
2.310000000000000000e+03,-2.096999999999999531e+00,2.098577777347587248e-30,2.098581719032513944e-30,3.941684926695490903e-36,-1.167165719927375813e+27,-1.167432893678336451e+27,-2.671737509606379372e+23,1.167165719902136798e+27,1.167432893653099773e+27,2.671737509629743994e+23,1.167165719927376088e+27,1.167432893678335077e+27,2.671737509589886697e+23
2.311000000000000000e+03,-2.093999999999999417e+00,2.095569225896458622e-30,2.095572737250413938e-30,3.511353955316905833e-36,-1.171324040686870174e+27,-1.171592164261291922e+27,-2.681235744217488498e+23,1.171324040661630334e+27,1.171592164236054970e+27,2.681235744246350679e+23,1.171324040686869899e+27,1.171592164261289449e+27,2.681235744195498266e+23
2.312000000000000000e+03,-2.091000000000000192e+00,2.092561614658885678e-30,2.092564742660737645e-30,3.128001851967090926e-36,-1.175487294661332971e+27,-1.175756369188474746e+27,-2.690745271417746280e+23,1.175487294636092857e+27,1.175756369163238342e+27,2.690745271454854797e+23,1.175487294661332696e+27,1.175756369188472821e+27,2.690745271401253605e+23
2.313000000000000000e+03,-2.088000000000000078e+00,2.089554840260413337e-30,2.089557626760641590e-30,2.786500228253893460e-36,-1.179655476004113873e+27,-1.179925502611882739e+27,-2.700266077688657252e+23,1.179655475978868948e+27,1.179925502586646198e+27,2.700266077772495014e+23,1.179655476004109200e+27,1.179925502611880814e+27,2.700266077716145043e+23
2.314000000000000000e+03,-2.084999999999999964e+00,2.086548810692396797e-30,2.086551292972889948e-30,2.482280493151856895e-36,-1.183828578889305384e+27,-1.184099558704279647e+27,-2.709798149742623394e+23,1.183828578864063758e+27,1.184099558679043106e+27,2.709798149793475807e+23,1.183828578889304010e+27,1.184099558704277722e+27,2.709798149737125836e+23
2.315000000000000000e+03,-2.081999999999999851e+00,2.083543444062335130e-30,2.083545655335100978e-30,2.211272765847940948e-36,-1.188006597511675776e+27,-1.188278531659080791e+27,-2.719341474050154126e+23,1.188006597486431127e+27,1.188278531633843976e+27,2.719341474128494330e+23,1.188006597511670553e+27,1.188278531659078867e+27,2.719341474083139475e+23
2.316000000000000000e+03,-2.078999999999999737e+00,2.080538667481644924e-30,2.080540637333064806e-30,1.969851419881899466e-36,-1.192189526086493164e+27,-1.192462415690227178e+27,-2.728896037340144101e+23,1.192189526061245903e+27,1.192462415664991188e+27,2.728896037452844043e+23,1.192189526086485742e+27,1.192462415690226354e+27,2.728896037406114799e+23
2.317000000000000000e+03,-2.075999999999999623e+00,2.077534416075658682e-30,2.077536170862287029e-30,1.754786628347331768e-36,-1.196377358849422704e+27,-1.196651205032070047e+27,-2.738461826473429366e+23,1.196377358824183689e+27,1.196651205006833094e+27,2.738461826494045209e+23,1.196377358849422429e+27,1.196651205032068123e+27,2.738461826456936692e+23
2.318000000000000000e+03,-2.072999999999999510e+00,2.074530632102566120e-30,2.074532195303675081e-30,1.563201108961010484e-36,-1.200570090056444129e+27,-1.200844893939242228e+27,-2.748038827980992482e+23,1.200570090031204289e+27,1.200844893914005412e+27,2.748038828011229052e+23,1.200570090056442754e+27,1.200844893939240304e+27,2.748038827975494924e+23
2.319000000000000000e+03,-2.070000000000000284e+00,2.071527264169127035e-30,2.071528656700815233e-30,1.392531688197628205e-36,-1.204767713983667579e+27,-1.205043476686545993e+27,-2.757627028784142635e+23,1.204767713958428152e+27,1.205043476661309590e+27,2.757627028814379205e+23,1.204767713983667304e+27,1.205043476686544069e+27,2.757627028767649961e+23
2.320000000000000000e+03,-2.067000000000000171e+00,2.068524266532685593e-30,2.068525507027666631e-30,1.240494981038133857e-36,-1.208970224927263787e+27,-1.209246947568837608e+27,-2.767226415738218317e+23,1.208970224902020649e+27,1.209246947543600793e+27,2.767226415801440236e+23,1.208970224927258564e+27,1.209246947568835684e+27,2.767226415771203666e+23
2.321000000000000000e+03,-2.064000000000000057e+00,2.065521598479886081e-30,2.065522703536759923e-30,1.105056873842101250e-36,-1.213177617203321135e+27,-1.213455300900900887e+27,-2.776836975797514063e+23,1.213177617178079784e+27,1.213455300875663796e+27,2.776836975840120139e+23,1.213177617203317562e+27,1.213455300900898962e+27,2.776836975814006737e+23
2.322000000000000000e+03,-2.060999999999999943e+00,2.062519223773717389e-30,2.062520208179022916e-30,9.844053055263580329e-37,-1.217389885147746706e+27,-1.217668531017337239e+27,-2.786458695905329294e+23,1.217389885122509891e+27,1.217668530992101386e+27,2.786458695914950020e+23,1.217389885147746431e+27,1.217668531017336414e+27,2.786458695899831735e+23
2.323000000000000000e+03,-2.057999999999999829e+00,2.059517110161350358e-30,2.059517987087374408e-30,8.769260240505790276e-37,-1.221607023116156876e+27,-1.221886632272455173e+27,-2.796091562982973196e+23,1.221607023090917174e+27,1.221886632247218358e+27,2.796091563011835376e+23,1.221607023116153852e+27,1.221886632272453799e+27,2.796091562999465871e+23
2.324000000000000000e+03,-2.054999999999999716e+00,2.056515228936097837e-30,2.056516010117084640e-30,7.811809868027571233e-37,-1.225829025483732182e+27,-1.226109599040143850e+27,-2.805735564116681703e+23,1.225829025458489594e+27,1.226109599014907035e+27,2.805735564174406063e+23,1.225829025483726410e+27,1.226109599040142476e+27,2.805735564160662168e+23
2.325000000000000000e+03,-2.051999999999999602e+00,2.053513554547483069e-30,2.053514250436645179e-30,6.958891621095927965e-37,-1.230055886645121664e+27,-1.230337425713771379e+27,-2.815390686497144350e+23,1.230055886619886498e+27,1.230337425688535113e+27,2.815390686486149233e+23,1.230055886645123038e+27,1.230337425713769454e+27,2.815390686464159001e+23
2.326000000000000000e+03,-2.048999999999999488e+00,2.050512064254283094e-30,2.050512684163612793e-30,6.199093296991429875e-37,-1.234287601014362600e+27,-1.234570106706068816e+27,-2.825056917062162999e+23,1.234287600989122623e+27,1.234570106680832825e+27,2.825056917102020295e+23,1.234287601014359576e+27,1.234570106706067442e+27,2.825056917078655673e+23
2.327000000000000000e+03,-2.046000000000000263e+00,2.047510737815588679e-30,2.047511290040480355e-30,5.522248916764416678e-37,-1.238524163024701285e+27,-1.238807636449015822e+27,-2.834734243145363698e+23,1.238524162999461171e+27,1.238807636423779281e+27,2.834734243181097826e+23,1.238524163024698811e+27,1.238807636449013897e+27,2.834734243150861257e+23
2.328000000000000000e+03,-2.043000000000000149e+00,2.044509557215959244e-30,2.044510049146157897e-30,4.919301986530849583e-37,-1.242765567128544106e+27,-1.243050009393736200e+27,-2.844422651920943310e+23,1.242765567103302617e+27,1.243050009368499659e+27,2.844422651970421334e+23,1.242765567128539433e+27,1.243050009393734276e+27,2.844422651948431101e+23
2.329000000000000000e+03,-2.040000000000000036e+00,2.041508506420708157e-30,2.041508944639186418e-30,4.382184782616102035e-37,-1.247011807797312401e+27,-1.247297220010380805e+27,-2.854122130684044976e+23,1.247011807772071737e+27,1.247297219985144815e+27,2.854122130730774220e+23,1.247011807797308278e+27,1.247297220010379981e+27,2.854122130717030325e+23
2.330000000000000000e+03,-2.036999999999999922e+00,2.038507571158121682e-30,2.038507961529161234e-30,3.903710395521268129e-37,-1.251262879521351755e+27,-1.251549262788027485e+27,-2.863832666757299626e+23,1.251262879496112465e+27,1.251549262762790944e+27,2.863832666784787417e+23,1.251262879521349281e+27,1.251549262788026110e+27,2.863832666768294743e+23
2.331000000000000000e+03,-2.033999999999999808e+00,2.035506738725628925e-30,2.035507086473278851e-30,3.477476499254371262e-37,-1.255518776809819845e+27,-1.255806132234564530e+27,-2.873554247446845519e+23,1.255518776784579731e+27,1.255806132209327989e+27,2.873554247482579647e+23,1.255518776809816822e+27,1.255806132234562606e+27,2.873554247457840636e+23
2.332000000000000000e+03,-2.030999999999999694e+00,2.032505997817293235e-30,2.032506307595251020e-30,3.097779577851362816e-37,-1.259779494190575944e+27,-1.260067822876590622e+27,-2.883286860146781842e+23,1.259779494165331432e+27,1.260067822851354082e+27,2.883286860226496435e+23,1.259779494190569072e+27,1.260067822876588698e+27,2.883286860196259866e+23
2.333000000000000000e+03,-2.027999999999999581e+00,2.029505338370217629e-30,2.029505614324118983e-30,2.759539013535063517e-37,-1.264045026210064368e+27,-1.264334329259304332e+27,-2.893030492399641853e+23,1.264045026184822055e+27,1.264334329234068066e+27,2.893030492460114992e+23,1.264045026210058045e+27,1.264334329259302957e+27,2.893030492449119876e+23
2.334000000000000000e+03,-2.024999999999999467e+00,2.026504751427932207e-30,2.026504997250785026e-30,2.458228528187796348e-37,-1.268315367433240810e+27,-1.268605645946402961e+27,-2.902785131621514970e+23,1.268315367407999871e+27,1.268605645921166696e+27,2.902785131668244215e+23,1.268315367433236137e+27,1.268605645946401037e+27,2.902785131649002761e+23
2.335000000000000000e+03,-2.022000000000000242e+00,2.023504229018672812e-30,2.023504448000307953e-30,2.189816351410206035e-37,-1.272590512443434904e+27,-1.272881767519972597e+27,-2.912550765376924685e+23,1.272590512418200288e+27,1.272881767494736331e+27,2.912550765360432011e+23,1.272590512443437378e+27,1.272881767519971222e+27,2.912550765338441778e+23
2.336000000000000000e+03,-2.019000000000000128e+00,2.020503764047182220e-30,2.020503959118240610e-30,1.950710583894135026e-37,-1.276870455842280403e+27,-1.277162688580392448e+27,-2.922327381120443325e+23,1.276870455817038915e+27,1.277162688555155632e+27,2.922327381167172569e+23,1.276870455842276280e+27,1.277162688580389974e+27,2.922327381136935999e+23
2.337000000000000000e+03,-2.016000000000000014e+00,2.017503350198305015e-30,2.017503523969460342e-30,1.737711553274836446e-37,-1.281155192249562897e+27,-1.281448403746221599e+27,-2.932114966587018681e+23,1.281155192224320035e+27,1.281448403720985059e+27,2.932114966650240599e+23,1.281155192249556575e+27,1.281448403746219675e+27,2.932114966630999146e+23
2.338000000000000000e+03,-2.012999999999999901e+00,2.014502981851213051e-30,2.014503136648112096e-30,1.547968990449904329e-37,-1.285444716303164839e+27,-1.285738907654107203e+27,-2.941913509423637615e+23,1.285444716277922251e+27,1.285738907628870387e+27,2.941913509481361976e+23,1.285444716303159066e+27,1.285738907654105278e+27,2.941913509462120522e+23
2.339000000000000000e+03,-2.009999999999999787e+00,2.011502654003087241e-30,2.011502791897458348e-30,1.378943711072766662e-37,-1.289739022658946795e+27,-1.290034194958675073e+27,-2.951722997282784548e+23,1.289739022633702008e+27,1.290034194933438807e+27,2.951722997367996699e+23,1.289739022658938273e+27,1.290034194958674248e+27,2.951722997359750362e+23
2.340000000000000000e+03,-2.006999999999999673e+00,2.008502362201156330e-30,2.008502485038531297e-30,1.228373749672048805e-37,-1.294038105990635845e+27,-1.294334260332436781e+27,-2.961543418009358434e+23,1.294038105965397655e+27,1.294334260307200515e+27,2.961543418028599888e+23,1.294038105990634471e+27,1.294334260332435407e+27,2.961543418009358434e+23
2.341000000000000000e+03,-2.003999999999999559e+00,2.005502102482217904e-30,2.005502211906631619e-30,1.094244137146944175e-37,-1.298341960989758516e+27,-1.298639098465683551e+27,-2.971374759250346136e+23,1.298341960964519502e+27,1.298639098440447560e+27,2.971374759280582706e+23,1.298341960989756042e+27,1.298639098465682177e+27,2.971374759261341252e+23
2.342000000000000000e+03,-2.000999999999999446e+00,2.002501871318808212e-30,2.002501968794803242e-30,9.747599502944991145e-38,-1.302650582365506086e+27,-1.302948704066392800e+27,-2.981217008867139283e+23,1.302650582340263773e+27,1.302948704041155985e+27,2.981217008922114864e+23,1.302650582365500314e+27,1.302948704066390326e+27,2.981217008900124631e+23
2.343000000000000000e+03,-1.998000000000000220e+00,1.999501665571319097e-30,1.999501752403525331e-30,8.683220623396877493e-38,-1.306963964844647727e+27,-1.307263071860122039e+27,-2.991070154743119736e+23,1.306963964819404589e+27,1.307263071834885773e+27,2.991070154811839212e+23,1.306963964844640305e+27,1.307263071860121214e+27,2.991070154809090433e+23
2.344000000000000000e+03,-1.995000000000000107e+00,1.996501482445317943e-30,1.996501559795927136e-30,7.735060919292316721e-38,-1.311282103171452985e+27,-1.311582196589925304e+27,-3.000934184723186450e+23,1.311282103146202426e+27,1.311582196564688763e+27,3.000934184863374183e+23,1.311282103171437867e+27,1.311582196589923930e+27,3.000934184860625404e+23
2.345000000000000000e+03,-1.991999999999999993e+00,1.993501319453630299e-30,1.993501388357930865e-30,6.890430056576075246e-38,-1.315604992107544452e+27,-1.315906073016242112e+27,-3.010809086976594312e+23,1.315604992082303514e+27,1.315906072991005296e+27,3.010809087017825998e+23,1.315604992107539230e+27,1.315906073016240738e+27,3.010809087015077219e+23
2.346000000000000000e+03,-1.988999999999999879e+00,1.990501174382520934e-30,1.990501235762776055e-30,6.138025512159525173e-38,-1.319932626431887316e+27,-1.320234695916809495e+27,-3.020694849221798438e+23,1.319932626406646377e+27,1.320234695891572680e+27,3.020694849263030124e+23,1.319932626431882643e+27,1.320234695916807021e+27,3.020694849243788670e+23
2.347000000000000000e+03,-1.985999999999999766e+00,1.987501045261670319e-30,1.987501099939435362e-30,5.467776504304180125e-38,-1.324265000940601342e+27,-1.324568060086565247e+27,-3.030591459639048830e+23,1.324265000915365351e+27,1.324568060061328706e+27,3.030591459633551272e+23,1.324265000940601617e+27,1.324568060086563323e+27,3.030591459617058597e+23
2.348000000000000000e+03,-1.982999999999999652e+00,1.984500930337373745e-30,1.984500979044510114e-30,4.870713636832051420e-38,-1.328602110446940539e+27,-1.328906160337554461e+27,-3.040498906139215140e+23,1.328602110421699875e+27,1.328906160312317645e+27,3.040498906177698047e+23,1.328602110446935866e+27,1.328906160337551987e+27,3.040498906161205373e+23
